date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:51:14	159314/159314	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Sep%202018%2009:58:18%20GMT	http://stacksthemes.com/modern/admin1/assets/plugins/weather-icons-master/font/weathericons-regular-webfont.svg	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/plugins/weather-icons-master/font/weathericons-regular-webfont.svg	(from http://stacksthemes.com/modern/admin1/assets/plugins/weather-icons-master/css/weather-icons.min.css)
20:51:23	84188/84188	---M--	200	added ('OK')	font/ttf	date:Wed,%2012%20Sep%202018%2009:58:18%20GMT	http://stacksthemes.com/modern/admin1/assets/plugins/weather-icons-master/font/weathericons-regular-webfont.ttf	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/plugins/weather-icons-master/font/weathericons-regular-webfont.ttf	(from http://stacksthemes.com/modern/admin1/assets/plugins/weather-icons-master/css/weather-icons.min.css)
20:51:30	108929/108929	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2009:58:15%20GMT	http://stacksthemes.com/modern/admin1/assets/plugins/metrojs/images/metroIcons_light.jpg	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/plugins/metrojs/images/metroIcons_light.jpg	(from http://stacksthemes.com/modern/admin1/assets/plugins/metrojs/MetroJs.min.css)
20:51:30	107755/107755	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2009:58:15%20GMT	http://stacksthemes.com/modern/admin1/assets/plugins/metrojs/images/metroIcons.jpg	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/plugins/metrojs/images/metroIcons.jpg	(from http://stacksthemes.com/modern/admin1/assets/plugins/metrojs/MetroJs.min.css)
20:51:33	101390/101390	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Sep%202018%2009:56:06%20GMT	http://stacksthemes.com/modern/admin1/assets/css/modern.css	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/css/modern.css	(from http://stacksthemes.com/modern/admin1/profile.html)
20:51:33	54609/54609	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:28%20GMT	http://stacksthemes.com/modern/admin1/profile.html?theme=blue	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/profileca00.html	(from http://stacksthemes.com/modern/admin1/profile.html)
20:51:35	54609/54609	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:28%20GMT	http://stacksthemes.com/modern/admin1/profile.html?theme=green	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/profileaf91.html	(from http://stacksthemes.com/modern/admin1/profile.html)
20:51:35	54609/54609	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:28%20GMT	http://stacksthemes.com/modern/admin1/profile.html?theme=red	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/profile0e99.html	(from http://stacksthemes.com/modern/admin1/profile.html)
20:51:37	54609/54609	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:28%20GMT	http://stacksthemes.com/modern/admin1/profile.html?theme=white	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/profile13d4.html	(from http://stacksthemes.com/modern/admin1/profile.html)
20:51:39	54609/54609	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:28%20GMT	http://stacksthemes.com/modern/admin1/profile.html?theme=purple	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/profile938c.html	(from http://stacksthemes.com/modern/admin1/profile.html)
20:51:41	54609/54609	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:28%20GMT	http://stacksthemes.com/modern/admin1/profile.html?theme=dark	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/profile4965.html	(from http://stacksthemes.com/modern/admin1/profile.html)
20:52:00	105814/105814	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Sep%202018%2009:56:14%20GMT	http://stacksthemes.com/modern/admin1/assets/images/profile-picture.png	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/images/profile-picture.png	(from http://stacksthemes.com/modern/admin1/profile.html)
20:52:03	9958/9958	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Sep%202018%2009:56:14%20GMT	http://stacksthemes.com/modern/admin1/assets/js/modern.min.js	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/js/modern.min.js	(from http://stacksthemes.com/modern/admin1/profile.html)
20:52:03	362/362	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Sep%202018%2009:57:19%20GMT	http://stacksthemes.com/modern/admin1/assets/js/pages/profile.js	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/js/pages/profile.js	(from http://stacksthemes.com/modern/admin1/profile.html)
20:52:04	11764/11764	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Sep%202018%2009:57:09%20GMT	http://stacksthemes.com/modern/admin1/assets/plugins/fullcalendar/fullcalendar.min.css	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/plugins/fullcalendar/fullcalendar.min.css	(from http://stacksthemes.com/modern/admin1/calendar.html)
20:52:05	43026/43026	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:29%20GMT	http://stacksthemes.com/modern/admin1/calendar.html?theme=blue	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/calendarca00.html	(from http://stacksthemes.com/modern/admin1/calendar.html)
20:52:07	43026/43026	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:29%20GMT	http://stacksthemes.com/modern/admin1/calendar.html?theme=green	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/calendaraf91.html	(from http://stacksthemes.com/modern/admin1/calendar.html)
20:52:09	43026/43026	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:29%20GMT	http://stacksthemes.com/modern/admin1/calendar.html?theme=red	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/calendar0e99.html	(from http://stacksthemes.com/modern/admin1/calendar.html)
20:52:10	43026/43026	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:29%20GMT	http://stacksthemes.com/modern/admin1/calendar.html?theme=white	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/calendar13d4.html	(from http://stacksthemes.com/modern/admin1/calendar.html)
20:52:12	43026/43026	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:29%20GMT	http://stacksthemes.com/modern/admin1/calendar.html?theme=purple	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/calendar938c.html	(from http://stacksthemes.com/modern/admin1/calendar.html)
20:52:14	43026/43026	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:29%20GMT	http://stacksthemes.com/modern/admin1/calendar.html?theme=dark	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/calendar4965.html	(from http://stacksthemes.com/modern/admin1/calendar.html)
20:52:19	34737/34737	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Sep%202018%2009:58:11%20GMT	http://stacksthemes.com/modern/admin1/assets/plugins/fullcalendar/lib/moment.min.js	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/plugins/fullcalendar/lib/moment.min.js	(from http://stacksthemes.com/modern/admin1/calendar.html)
20:52:36	95598/95598	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Sep%202018%2009:57:09%20GMT	http://stacksthemes.com/modern/admin1/assets/plugins/fullcalendar/fullcalendar.min.js	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/plugins/fullcalendar/fullcalendar.min.js	(from http://stacksthemes.com/modern/admin1/calendar.html)
20:52:37	2996/2996	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Sep%202018%2009:57:20%20GMT	http://stacksthemes.com/modern/admin1/assets/js/pages/calendar.js	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/js/pages/calendar.js	(from http://stacksthemes.com/modern/admin1/calendar.html)
20:52:38	69057/69057	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/inbox.html?theme=blue	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/inboxca00.html	(from http://stacksthemes.com/modern/admin1/inbox.html)
20:52:40	69057/69057	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/inbox.html?theme=green	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/inboxaf91.html	(from http://stacksthemes.com/modern/admin1/inbox.html)
20:52:42	69057/69057	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/inbox.html?theme=red	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/inbox0e99.html	(from http://stacksthemes.com/modern/admin1/inbox.html)
20:52:44	69057/69057	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/inbox.html?theme=white	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/inbox13d4.html	(from http://stacksthemes.com/modern/admin1/inbox.html)
20:52:46	69057/69057	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/inbox.html?theme=purple	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/inbox938c.html	(from http://stacksthemes.com/modern/admin1/inbox.html)
20:52:48	69057/69057	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/inbox.html?theme=dark	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/inbox4965.html	(from http://stacksthemes.com/modern/admin1/inbox.html)
20:52:50	1012/1012	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Sep%202018%2009:57:20%20GMT	http://stacksthemes.com/modern/admin1/assets/js/pages/inbox.js	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/js/pages/inbox.js	(from http://stacksthemes.com/modern/admin1/inbox.html)
20:52:51	59220/59220	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:31%20GMT	http://stacksthemes.com/modern/admin1/inbox-alt.html?theme=blue	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/inbox-altca00.html	(from http://stacksthemes.com/modern/admin1/inbox-alt.html)
20:52:53	59220/59220	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:31%20GMT	http://stacksthemes.com/modern/admin1/inbox-alt.html?theme=green	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/inbox-altaf91.html	(from http://stacksthemes.com/modern/admin1/inbox-alt.html)
20:52:54	59220/59220	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:31%20GMT	http://stacksthemes.com/modern/admin1/inbox-alt.html?theme=red	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/inbox-alt0e99.html	(from http://stacksthemes.com/modern/admin1/inbox-alt.html)
20:52:55	59220/59220	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:31%20GMT	http://stacksthemes.com/modern/admin1/inbox-alt.html?theme=white	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/inbox-alt13d4.html	(from http://stacksthemes.com/modern/admin1/inbox-alt.html)
20:52:58	59220/59220	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:31%20GMT	http://stacksthemes.com/modern/admin1/inbox-alt.html?theme=purple	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/inbox-alt938c.html	(from http://stacksthemes.com/modern/admin1/inbox-alt.html)
20:52:59	59220/59220	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:31%20GMT	http://stacksthemes.com/modern/admin1/inbox-alt.html?theme=dark	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/inbox-alt4965.html	(from http://stacksthemes.com/modern/admin1/inbox-alt.html)
20:53:00	1016/1016	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Sep%202018%2009:57:19%20GMT	http://stacksthemes.com/modern/admin1/assets/js/pages/inbox-alt.js	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/js/pages/inbox-alt.js	(from http://stacksthemes.com/modern/admin1/inbox-alt.html)
20:53:02	46368/46368	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/message-view.html?theme=blue	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/message-viewca00.html	(from http://stacksthemes.com/modern/admin1/message-view.html)
20:53:03	46368/46368	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/message-view.html?theme=green	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/message-viewaf91.html	(from http://stacksthemes.com/modern/admin1/message-view.html)
20:53:04	46368/46368	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/message-view.html?theme=red	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/message-view0e99.html	(from http://stacksthemes.com/modern/admin1/message-view.html)
20:53:05	46368/46368	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/message-view.html?theme=white	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/message-view13d4.html	(from http://stacksthemes.com/modern/admin1/message-view.html)
20:53:06	46368/46368	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/message-view.html?theme=purple	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/message-view938c.html	(from http://stacksthemes.com/modern/admin1/message-view.html)
20:53:07	46368/46368	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/message-view.html?theme=dark	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/message-view4965.html	(from http://stacksthemes.com/modern/admin1/message-view.html)
20:53:38	642928/642928	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2009:56:13%20GMT	http://stacksthemes.com/modern/admin1/assets/images/coming-soon.jpg	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/images/coming-soon.jpg	(from http://stacksthemes.com/modern/admin1/assets/css/modern.min.css)
20:54:21	454722/454722	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2009:56:07%20GMT	http://stacksthemes.com/modern/admin1/assets/images/attachment1.jpg	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/images/attachment1.jpg	(from http://stacksthemes.com/modern/admin1/message-view.html)
20:54:22	36542/36542	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:28%20GMT	http://stacksthemes.com/modern/admin1/message-view-alt.html?theme=blue	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/message-view-altca00.html	(from http://stacksthemes.com/modern/admin1/message-view-alt.html)
20:54:23	36542/36542	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:28%20GMT	http://stacksthemes.com/modern/admin1/message-view-alt.html?theme=green	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/message-view-altaf91.html	(from http://stacksthemes.com/modern/admin1/message-view-alt.html)
20:54:24	36542/36542	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:28%20GMT	http://stacksthemes.com/modern/admin1/message-view-alt.html?theme=red	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/message-view-alt0e99.html	(from http://stacksthemes.com/modern/admin1/message-view-alt.html)
20:54:25	36542/36542	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:28%20GMT	http://stacksthemes.com/modern/admin1/message-view-alt.html?theme=white	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/message-view-alt13d4.html	(from http://stacksthemes.com/modern/admin1/message-view-alt.html)
20:54:26	36542/36542	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:28%20GMT	http://stacksthemes.com/modern/admin1/message-view-alt.html?theme=purple	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/message-view-alt938c.html	(from http://stacksthemes.com/modern/admin1/message-view-alt.html)
20:54:28	36542/36542	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:28%20GMT	http://stacksthemes.com/modern/admin1/message-view-alt.html?theme=dark	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/message-view-alt4965.html	(from http://stacksthemes.com/modern/admin1/message-view-alt.html)
20:54:29	10619/10619	---M--	200	added ('OK')	text/css	date:Wed,%2012%20Sep%202018%2009:57:17%20GMT	http://stacksthemes.com/modern/admin1/assets/plugins/summernote-master/summernote.css	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/plugins/summernote-master/summernote.css	(from http://stacksthemes.com/modern/admin1/compose.html)
20:54:30	44160/44160	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/compose.html?theme=blue	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/composeca00.html	(from http://stacksthemes.com/modern/admin1/compose.html)
20:54:31	44160/44160	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/compose.html?theme=green	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/composeaf91.html	(from http://stacksthemes.com/modern/admin1/compose.html)
20:54:33	44160/44160	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/compose.html?theme=red	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/compose0e99.html	(from http://stacksthemes.com/modern/admin1/compose.html)
20:54:34	44160/44160	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/compose.html?theme=white	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/compose13d4.html	(from http://stacksthemes.com/modern/admin1/compose.html)
20:54:36	44160/44160	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/compose.html?theme=purple	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/compose938c.html	(from http://stacksthemes.com/modern/admin1/compose.html)
20:54:37	44160/44160	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/compose.html?theme=dark	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/compose4965.html	(from http://stacksthemes.com/modern/admin1/compose.html)
20:54:44	888354/888354	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2009:56:17%20GMT	http://stacksthemes.com/modern/admin1/assets/images/post-image.jpg	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/images/post-image.jpg	(from http://stacksthemes.com/modern/admin1/profile.html)
20:54:45	88/88	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Sep%202018%2009:57:19%20GMT	http://stacksthemes.com/modern/admin1/assets/js/pages/compose.js	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/js/pages/compose.js	(from http://stacksthemes.com/modern/admin1/compose.html)
20:54:46	34330/34330	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/compose-alt.html?theme=blue	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/compose-altca00.html	(from http://stacksthemes.com/modern/admin1/compose-alt.html)
20:54:47	34330/34330	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/compose-alt.html?theme=green	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/compose-altaf91.html	(from http://stacksthemes.com/modern/admin1/compose-alt.html)
20:54:49	34330/34330	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/compose-alt.html?theme=red	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/compose-alt0e99.html	(from http://stacksthemes.com/modern/admin1/compose-alt.html)
20:54:50	34330/34330	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/compose-alt.html?theme=white	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/compose-alt13d4.html	(from http://stacksthemes.com/modern/admin1/compose-alt.html)
20:54:51	34330/34330	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/compose-alt.html?theme=purple	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/compose-alt938c.html	(from http://stacksthemes.com/modern/admin1/compose-alt.html)
20:54:52	34330/34330	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/compose-alt.html?theme=dark	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/compose-alt4965.html	(from http://stacksthemes.com/modern/admin1/compose-alt.html)
20:54:54	47533/47533	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:29%20GMT	http://stacksthemes.com/modern/admin1/ui-alerts.html?theme=blue	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/ui-alertsca00.html	(from http://stacksthemes.com/modern/admin1/ui-alerts.html)
20:54:54	61444/61444	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Sep%202018%2009:57:17%20GMT	http://stacksthemes.com/modern/admin1/assets/plugins/summernote-master/summernote.min.js	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/assets/plugins/summernote-master/summernote.min.js	(from http://stacksthemes.com/modern/admin1/compose.html)
20:54:55	47533/47533	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:29%20GMT	http://stacksthemes.com/modern/admin1/ui-alerts.html?theme=green	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/ui-alertsaf91.html	(from http://stacksthemes.com/modern/admin1/ui-alerts.html)
20:54:56	47533/47533	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:29%20GMT	http://stacksthemes.com/modern/admin1/ui-alerts.html?theme=red	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/ui-alerts0e99.html	(from http://stacksthemes.com/modern/admin1/ui-alerts.html)
20:54:58	47533/47533	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:29%20GMT	http://stacksthemes.com/modern/admin1/ui-alerts.html?theme=white	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/ui-alerts13d4.html	(from http://stacksthemes.com/modern/admin1/ui-alerts.html)
20:54:59	47533/47533	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:29%20GMT	http://stacksthemes.com/modern/admin1/ui-alerts.html?theme=purple	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/ui-alerts938c.html	(from http://stacksthemes.com/modern/admin1/ui-alerts.html)
20:55:00	47533/47533	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:29%20GMT	http://stacksthemes.com/modern/admin1/ui-alerts.html?theme=dark	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/ui-alerts4965.html	(from http://stacksthemes.com/modern/admin1/ui-alerts.html)
20:55:02	56932/56932	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/ui-buttons.html?theme=blue	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/ui-buttonsca00.html	(from http://stacksthemes.com/modern/admin1/ui-buttons.html)
20:55:04	56932/56932	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/ui-buttons.html?theme=green	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/ui-buttonsaf91.html	(from http://stacksthemes.com/modern/admin1/ui-buttons.html)
20:55:06	56932/56932	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/ui-buttons.html?theme=red	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/ui-buttons0e99.html	(from http://stacksthemes.com/modern/admin1/ui-buttons.html)
20:55:06	56932/56932	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/ui-buttons.html?theme=white	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/ui-buttons13d4.html	(from http://stacksthemes.com/modern/admin1/ui-buttons.html)
20:55:07	56932/56932	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/ui-buttons.html?theme=purple	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/ui-buttons938c.html	(from http://stacksthemes.com/modern/admin1/ui-buttons.html)
20:55:10	56932/56932	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:30%20GMT	http://stacksthemes.com/modern/admin1/ui-buttons.html?theme=dark	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/ui-buttons4965.html	(from http://stacksthemes.com/modern/admin1/ui-buttons.html)
20:55:13	293225/293225	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2009:55:28%20GMT	http://stacksthemes.com/modern/admin1/ui-icons.html?theme=blue	E:/Template%20Web/Admin%20Template/Modern/stacksthemes.com/modern/admin1/ui-iconsca00.html	(from http://stacksthemes.com/modern/admin1/ui-icons.html)
